Date,Date_String,Product_Category,Daily_Revenue,Daily_Units,Daily_Transactions,Avg_Transaction_Value,Active_Brands,Active_Regions,Total_Daily_Revenue,Market_Share_Revenue,Market_Share_Units
2023-04-09,2023-04-09,HARD SELTZER,321.89,193,151,2.1317218543046357,10,5,34268.67999999999,0.9393125151012529,0.5776022026695398
2023-04-10,2023-04-10,BEER,16147.709999999997,15871,2140,7.545658878504671,29,5,16362.609999999997,98.68663984535475,99.22475773679274
2023-04-10,2023-04-10,HARD SELTZER,214.90000000000003,124,110,1.9536363636363638,10,5,16362.609999999997,1.3133601546452556,0.7752422632072523
2023-04-11,2023-04-11,BEER,21168.199999999986,20416,2123,9.97089024964672,29,5,21404.779999999984,98.8947328587353,99.34309765948129
2023-04-11,2023-04-11,HARD SELTZER,236.57999999999993,135,126,1.877619047619047,10,5,21404.779999999984,1.1052671412647086,0.6569023405187095
2023-04-12,2023-04-12,BEER,21617.749999999953,20972,2146,10.073508853681245,29,5,21890.739999999954,98.75294302522435,99.27104042412194
2023-04-12,2023-04-12,HARD SELTZER,272.99000000000007,154,137,1.992627737226278,10,5,21890.739999999954,1.2470569747756388,0.7289595758780649
2023-04-13,2023-04-13,BEER,21247.169999999995,20683,2119,10.026979707409152,29,5,21493.169999999995,98.8554503593467,99.31812725090036
2023-04-13,2023-04-13,HARD SELTZER,246.0,142,132,1.8636363636363635,10,5,21493.169999999995,1.144549640653287,0.6818727490996398
2023-04-14,2023-04-14,BEER,31095.449999999975,30463,2186,14.224817017383337,29,5,31420.189999999977,98.96646073750668,99.40285844808457
2023-04-14,2023-04-14,HARD SELTZER,324.74,183,151,2.1505960264900663,10,5,31420.189999999977,1.033539262493321,0.5971415519154213
2023-04-15,2023-04-15,BEER,35833.52999999998,34685,2247,15.94727636849131,29,5,36092.14999999998,99.28344529212029,99.56082438716344
2023-04-15,2023-04-15,HARD SELTZER,258.61999999999995,153,123,2.1026016260162597,10,5,36092.14999999998,0.7165547078796916,0.43917561283655776
2023-04-16,2023-04-16,BEER,38788.51,37494,2252,17.224027531083483,29,5,39136.21,99.11156445654805,99.46149560973022
2023-04-16,2023-04-16,HARD SELTZER,347.70000000000005,203,145,2.397931034482759,10,5,39136.21,0.8884355434519594,0.5385043902697827
2023-04-17,2023-04-17,BEER,17929.009999999947,17120,2126,8.433212605832525,29,5,18175.81999999995,98.64209702780946,99.16015059368665
2023-04-17,2023-04-17,HARD SELTZER,246.81000000000006,145,133,1.855714285714286,10,5,18175.81999999995,1.3579029721905298,0.8398494063133507
2023-04-18,2023-04-18,BEER,21351.029999999962,20660,2094,10.196289398280785,29,5,21630.589999999964,98.70757108335926,99.23150816522575
2023-04-18,2023-04-18,HARD SELTZER,279.56,160,136,2.0555882352941177,10,5,21630.589999999964,1.292428916640741,0.7684918347742555
2023-04-19,2023-04-19,BEER,23139.12,22691,2134,10.8430740393627,29,5,23405.01,98.86396117754276,99.33893704579285
2023-04-19,2023-04-19,HARD SELTZER,265.88999999999993,151,138,1.926739130434782,10,5,23405.01,1.1360388224572429,0.6610629542071622
2023-04-20,2023-04-20,BEER,22170.310000000012,21397,2143,10.345454969668694,29,5,22432.260000000013,98.83226210823163,99.32228566123567
2023-04-20,2023-04-20,HARD SELTZER,261.94999999999993,146,140,1.871071428571428,10,5,22432.260000000013,1.1677378917683718,0.6777143387643317
2023-04-21,2023-04-21,BEER,33256.08000000006,32297,2242,14.833220338983077,29,5,33546.57000000006,99.13406944435751,99.48558403154263
2023-04-21,2023-04-21,HARD SELTZER,290.4899999999998,167,133,2.184135338345863,10,5,33546.57000000006,0.8659305556424973,0.5144159684573681
2023-04-22,2023-04-22,BEER,37590.27999999991,36252,2262,16.61816091954019,29,5,37927.53999999991,99.11077807840951,99.48681357885782
2023-04-22,2023-04-22,HARD SELTZER,337.26,187,135,2.498222222222222,10,5,37927.53999999991,0.8892219215904874,0.5131864211421828
2023-04-23,2023-04-23,BEER,37034.01000000002,35738,2237,16.55521233795262,29,5,37350.69000000002,99.15214417725616,99.48777907688881
2023-04-23,2023-04-23,HARD SELTZER,316.68,184,152,2.083421052631579,10,5,37350.69000000002,0.8478558227438365,0.5122209231111854
2023-04-24,2023-04-24,BEER,17336.949999999997,16869,2139,8.105165965404392,29,5,17607.989999999998,98.46069880775715,99.10698548851418
2023-04-24,2023-04-24,HARD SELTZER,271.0400000000001,152,139,1.9499280575539575,10,5,17607.989999999998,1.5393011922428403,0.8930145114858117
2023-04-25,2023-04-25,BEER,23825.560000000005,22858,2163,11.015053166897829,29,5,24096.910000000003,98.87392200908748,99.32646764872028
2023-04-25,2023-04-25,HARD SELTZER,271.34999999999997,155,146,1.8585616438356163,10,5,24096.910000000003,1.1260779909125276,0.6735323512797114
2023-04-26,2023-04-26,BEER,23336.119999999977,22463,2137,10.920037435657454,29,5,23631.999999999978,98.74796885578876,99.25765542839467
2023-04-26,2023-04-26,HARD SELTZER,295.88,168,150,1.9725333333333332,10,5,23631.999999999978,1.2520311442112402,0.7423445716053201
2023-04-27,2023-04-27,BEER,23434.659999999985,22602,2189,10.705646413887614,29,5,23709.429999999986,98.84109402883156,99.29707407081979
2023-04-27,2023-04-27,HARD SELTZER,274.77,160,125,2.1981599999999997,10,5,23709.429999999986,1.1589059711684344,0.7029259291802126
2023-04-28,2023-04-28,BEER,34446.14,33299,2250,15.309395555555556,29,5,34770.84,99.06617153914029,99.44452740032851
2023-04-28,2023-04-28,HARD SELTZER,324.69999999999993,186,161,2.0167701863354033,10,5,34770.84,0.9338284608597317,0.5554725996714946
2023-04-29,2023-04-29,BEER,39812.25999999999,38656,2269,17.546170118995146,29,5,40157.499999999985,99.14028512731122,99.47759849713064
2023-04-29,2023-04-29,HARD SELTZER,345.24,203,141,2.4485106382978725,10,5,40157.499999999985,0.8597148726887882,0.5224015028693482
2023-04-30,2023-04-30,BEER,38241.329999999994,37478,2207,17.327290439510644,29,5,38659.979999999996,98.91709721525982,99.35052885507515
2023-04-30,2023-04-30,HARD SELTZER,418.6500000000001,245,172,2.4340116279069774,10,5,38659.979999999996,1.082902784740189,0.6494711449248469
2023-05-01,2023-05-01,BEER,22228.52999999995,21023,2277,9.76220026350459,29,5,22532.50999999995,98.65092703831041,99.2072106082771
2023-05-01,2023-05-01,HARD SELTZER,303.98,168,142,2.140704225352113,10,5,22532.50999999995,1.3490729616895796,0.7927893917229012
2023-05-02,2023-05-02,BEER,28198.990000000016,26473,2242,12.577604817127572,29,5,28624.880000000016,98.51216843529126,99.10156103769701
2023-05-02,2023-05-02,HARD SELTZER,425.8899999999999,240,179,2.379273743016759,10,5,28624.880000000016,1.4878315647087417,0.8984389623029986
2023-05-03,2023-05-03,BEER,30302.549999999985,28567,2313,13.100972762645908,29,5,30660.189999999984,98.83353625662463,99.29785533039035
2023-05-03,2023-05-03,HARD SELTZER,357.63999999999993,202,150,2.384266666666666,10,5,30660.189999999984,1.1664637433753675,0.7021446696096493
2023-05-04,2023-05-04,BEER,27760.32000000004,26164,2277,12.191620553359702,29,5,28093.29000000004,98.81477035975495,99.27904682401153
2023-05-04,2023-05-04,HARD SELTZER,332.9700000000001,190,166,2.0058433734939762,10,5,28093.29000000004,1.1852296402450535,0.7209531759884648
2023-05-05,2023-05-05,BEER,43616.88999999989,41144,2358,18.49740882103473,29,5,44063.89999999989,98.98554145229996,99.39844901311817
2023-05-05,2023-05-05,HARD SELTZER,447.0100000000003,249,184,2.429402173913045,10,5,44063.89999999989,1.0144585477000478,0.6015509868818399
2023-05-06,2023-05-06,BEER,47815.91000000007,44982,2416,19.79135347682122,29,5,48244.15000000007,99.11234833653407,99.46928486135067
2023-05-06,2023-05-06,HARD SELTZER,428.2399999999999,240,159,2.6933333333333325,10,5,48244.15000000007,0.8876516634659317,0.53071513864933
2023-05-07,2023-05-07,BEER,50065.700000000026,47260,2394,20.912990810359243,29,5,50560.57000000003,99.02123334448167,99.41938741164591
2023-05-07,2023-05-07,HARD SELTZER,494.8700000000002,276,167,2.9632934131736537,10,5,50560.57000000003,0.9787666555183218,0.5806125883540896
2023-05-08,2023-05-08,BEER,22590.23000000003,21557,2263,9.982425983208143,29,5,22915.760000000028,98.57944925239225,99.15823367065317
2023-05-08,2023-05-08,HARD SELTZER,325.53,183,168,1.9376785714285714,10,5,22915.760000000028,1.4205507476077581,0.841766329346826
2023-05-09,2023-05-09,BEER,28358.329999999944,26932,2227,12.733870678042184,29,5,28787.179999999942,98.51027436518616,99.09850241012622
2023-05-09,2023-05-09,HARD SELTZER,428.8499999999998,245,191,2.245287958115182,10,5,28787.179999999942,1.4897256348138326,0.9014975898737904
2023-05-10,2023-05-10,BEER,28754.960000000025,27218,2229,12.900385823239132,29,5,29157.320000000025,98.62003778125012,99.16927785469649
2023-05-10,2023-05-10,HARD SELTZER,402.36000000000007,228,193,2.0847668393782386,10,5,29157.320000000025,1.3799622187498706,0.8307221453035051
2023-05-11,2023-05-11,BEER,28053.310000000052,26517,2291,12.245006547359255,29,5,28498.800000000054,98.43681137451401,99.06971531046851
2023-05-11,2023-05-11,HARD SELTZER,445.49000000000007,249,178,2.5027528089887645,10,5,28498.800000000054,1.5631886254859826,0.9302846895314952
2023-05-12,2023-05-12,BEER,42318.00999999997,39455,2388,17.72110971524287,29,5,42714.06999999997,99.07276454807514,99.39038214474645
2023-05-12,2023-05-12,HARD SELTZER,396.06000000000006,242,166,2.3859036144578316,10,5,42714.06999999997,0.9272354519248583,0.6096178552535456
2023-05-13,2023-05-13,BEER,48273.45000000006,45560,2367,20.39435994930294,29,5,48849.88000000006,98.81999710132348,99.30469277883127
2023-05-13,2023-05-13,HARD SELTZER,576.4300000000001,319,200,2.88215,10,5,48849.88000000006,1.1800028986765152,0.6953072211687265
2023-05-14,2023-05-14,BEER,47540.680000000095,44724,2373,20.033999157185036,29,5,48131.9400000001,98.77158493923162,99.24992232923528
2023-05-14,2023-05-14,HARD SELTZER,591.2600000000002,338,184,3.2133695652173926,10,5,48131.9400000001,1.2284150607683775,0.7500776707647242
2023-05-15,2023-05-15,BEER,20809.559999999987,19752,2288,9.095087412587407,29,5,21151.309999999987,98.38426083301695,99.0422704708419
2023-05-15,2023-05-15,HARD SELTZER,341.75,191,168,2.0342261904761907,10,5,21151.309999999987,1.615739166983039,0.9577295291581005
2023-05-16,2023-05-16,BEER,28107.439999999948,26449,2285,12.300849015317263,29,5,28518.849999999948,98.5574102742572,99.14161481370417
2023-05-16,2023-05-16,HARD SELTZER,411.4099999999999,229,178,2.31129213483146,10,5,28518.849999999948,1.4425897257428006,0.8583851862958243
2023-05-17,2023-05-17,BEER,28395.57999999997,27106,2281,12.448741779921074,29,5,28803.46999999997,98.58388589985859,99.1441111923921
2023-05-17,2023-05-17,HARD SELTZER,407.8900000000002,234,171,2.3853216374269017,10,5,28803.46999999997,1.4161141001414088,0.8558888076079005
2023-05-18,2023-05-18,BEER,29796.80999999999,28066,2266,13.149518976169457,29,5,30258.71999999999,98.47346483922651,99.13111048318734
2023-05-18,2023-05-18,HARD SELTZER,461.90999999999974,246,181,2.551988950276242,10,5,30258.71999999999,1.526535160773489,0.8688895168126589
2023-05-19,2023-05-19,BEER,43407.08999999996,41188,2341,18.542114480991014,29,5,43949.83999999996,98.76506945190245,99.25058435143016
2023-05-19,2023-05-19,HARD SELTZER,542.7499999999998,311,180,3.0152777777777766,10,5,43949.83999999996,1.234930548097559,0.749415648569845
2023-05-20,2023-05-20,BEER,50547.46999999991,47288,2387,21.176149979053164,29,5,51166.499999999905,98.79016544027832,99.31949928589431
2023-05-20,2023-05-20,HARD SELTZER,619.0299999999997,324,166,3.7290963855421673,10,5,51166.499999999905,1.2098345597216946,0.6805007141056876
2023-05-21,2023-05-21,BEER,50379.1100000001,47249,2407,20.930249272953926,29,5,50924.7800000001,98.9284784342711,99.35862388022038
2023-05-21,2023-05-21,HARD SELTZER,545.6699999999998,305,189,2.887142857142856,10,5,50924.7800000001,1.0715215657289021,0.641376119779619
2023-05-22,2023-05-22,BEER,22427.539999999957,21449,2274,9.86259454705363,29,5,22781.679999999957,98.44550533586637,99.03957150113128
2023-05-22,2023-05-22,HARD SELTZER,354.1399999999998,208,170,2.083176470588234,10,5,22781.679999999957,1.5544946641336395,0.9604284988687259
2023-05-23,2023-05-23,BEER,28207.33,26742,2242,12.581324710080287,29,5,28648.86,98.45882174718297,99.08114116339385
2023-05-23,2023-05-23,HARD SELTZER,441.5299999999999,248,186,2.373817204301075,10,5,28648.86,1.5411782528170401,0.9188588366061505
2023-05-24,2023-05-24,BEER,29217.139999999945,27504,2278,12.825785776997343,29,5,29576.309999999943,98.7856159203092,99.2422602294869
2023-05-24,2023-05-24,HARD SELTZER,359.16999999999985,210,163,2.2034969325153364,10,5,29576.309999999943,1.2143840796908085,0.7577397705130982
2023-05-25,2023-05-25,BEER,30738.429999999968,28917,2397,12.82370880266999,29,5,31248.87999999997,98.36650145541216,99.02403944935278
2023-05-25,2023-05-25,HARD SELTZER,510.45000000000005,285,198,2.578030303030303,10,5,31248.87999999997,1.63349854458784,0.9759605506472159
2023-05-26,2023-05-26,BEER,46269.31000000003,43484,2529,18.295496243574547,29,5,46878.050000000025,98.70143915969201,99.21737741574829
2023-05-26,2023-05-26,HARD SELTZER,608.74,343,194,3.137835051546392,10,5,46878.050000000025,1.29856084030799,0.7826225842517169
2023-05-27,2023-05-27,BEER,54588.35000000013,51769,2536,21.525374605678284,29,5,55324.95000000013,98.66859346461226,99.20283606400307
2023-05-27,2023-05-27,HARD SELTZER,736.6000000000001,416,231,3.1887445887445893,10,5,55324.95000000013,1.3314065353877382,0.797163935996934
2023-05-28,2023-05-28,BEER,56011.04000000009,52685,2582,21.69288923315263,29,5,56658.61000000009,98.85706691357237,99.33069381598794
2023-05-28,2023-05-28,HARD SELTZER,647.57,355,199,3.2541206030150756,10,5,56658.61000000009,1.1429330864276392,0.6693061840120663
2023-05-29,2023-05-29,BEER,25904.609999999942,24618,2418,10.71323821339948,29,5,26331.81999999994,98.37759030708854,99.03451605117066
2023-05-29,2023-05-29,HARD SELTZER,427.21,240,198,2.1576262626262626,10,5,26331.81999999994,1.6224096929114695,0.9654839488293506
2023-05-30,2023-05-30,BEER,31624.25999999995,30066,2485,12.726060362173019,29,5,32049.729999999952,98.67246931565413,99.22117351989968
2023-05-30,2023-05-30,HARD SELTZER,425.46999999999997,236,173,2.459364161849711,10,5,32049.729999999952,1.3275306843458605,0.7788264801003234
2023-05-31,2023-05-31,BEER,32818.530000000035,30718,2431,13.500012340600591,29,5,33210.490000000034,98.81977050022448,99.27927345593226
2023-05-31,2023-05-31,HARD SELTZER,391.96,223,168,2.333095238095238,10,5,33210.490000000034,1.1802294997755214,0.7207265440677418
2023-06-01,2023-06-01,BEER,35924.709999999985,34356,2401,14.962394835485208,29,5,36494.789999999986,98.43791401457578,99.06860059401944
2023-06-01,2023-06-01,HARD SELTZER,570.0799999999997,323,196,2.908571428571427,10,5,36494.789999999986,1.5620859854242206,0.9313994059805646
2023-06-02,2023-06-02,BEER,55555.94000000012,51941,2552,21.769568965517287,29,5,56350.06000000012,98.59073796904563,99.14485865353414
2023-06-02,2023-06-02,HARD SELTZER,794.1199999999994,448,215,3.6935813953488346,10,5,56350.06000000012,1.4092620309543553,0.855141346465861
2023-06-03,2023-06-03,BEER,63530.530000000006,60299,2563,24.787565353101837,29,5,64406.29000000001,98.6402570307962,99.18414343284809
2023-06-03,2023-06-03,HARD SELTZER,875.7600000000001,496,193,4.537616580310881,10,5,64406.29000000001,1.3597429692037843,0.8158565671519039
2023-06-04,2023-06-04,BEER,65779.03000000001,62452,2591,25.387506754148983,29,5,66740.13000000002,98.55993687755776,99.15219255072556
2023-06-04,2023-06-04,HARD SELTZER,961.0999999999998,534,197,4.878680203045684,10,5,66740.13000000002,1.440063122442224,0.8478074492744418
2023-06-05,2023-06-05,BEER,30619.899999999976,28896,2465,12.421866125760639,29,5,31079.439999999977,98.5214019300219,99.1320456962503
2023-06-05,2023-06-05,HARD SELTZER,459.53999999999985,253,177,2.5962711864406773,10,5,31079.439999999977,1.4785980699780954,0.8679543037496998
2023-06-06,2023-06-06,BEER,39423.680000000015,37482,2456,16.051986970684045,29,5,39950.06000000001,98.68240498262081,99.2191015697382
2023-06-06,2023-06-06,HARD SELTZER,526.3800000000003,295,193,2.7273575129533696,10,5,39950.06000000001,1.3175950173791984,0.7808984302617995
2023-06-07,2023-06-07,BEER,38920.72999999993,36723,2461,15.815006095083271,29,5,39541.55999999993,98.42993043268903,99.06660551943672
2023-06-07,2023-06-07,HARD SELTZER,620.8299999999995,346,192,3.2334895833333306,10,5,39541.55999999993,1.570069567310952,0.933394480563274
2023-06-08,2023-06-08,BEER,39472.06999999991,36965,2479,15.92257765227911,29,5,39995.079999999914,98.69231415464101,99.20027909722782
2023-06-08,2023-06-08,HARD SELTZER,523.0099999999999,298,181,2.889558011049723,10,5,39995.079999999914,1.3076858453589817,0.7997209027721868
2023-06-09,2023-06-09,BEER,55726.720000000125,52718,2609,21.35941740130323,29,5,56560.10000000012,98.52655847496735,99.09584766630952
2023-06-09,2023-06-09,HARD SELTZER,833.3799999999993,481,204,4.085196078431369,10,5,56560.10000000012,1.47344152503266,0.904152333690483
2023-06-10,2023-06-10,BEER,64779.099999999955,61701,2579,25.11791392012406,29,5,65796.57999999996,98.45359743621933,99.1037440370067
2023-06-10,2023-06-10,HARD SELTZER,1017.48,558,228,4.462631578947368,10,5,65796.57999999996,1.5464025637806715,0.8962559629933022
2023-06-11,2023-06-11,BEER,66077.17999999983,62431,2610,25.31692720306507,29,5,66936.61999999984,98.71603914269946,99.22439962491457
2023-06-11,2023-06-11,HARD SELTZER,859.4399999999997,488,198,4.340606060606059,10,5,66936.61999999984,1.2839608573005357,0.7756003750854273
2023-06-12,2023-06-12,BEER,30244.359999999982,28657,2482,12.185479452054787,29,5,30822.579999999984,98.12403763734248,98.8888505469478
2023-06-12,2023-06-12,HARD SELTZER,578.2199999999999,322,213,2.7146478873239435,10,5,30822.579999999984,1.8759623626575068,1.1111494530522101
2023-06-13,2023-06-13,BEER,39945.19999999997,37216,2521,15.844982149940487,29,5,40555.54999999997,98.49502719109961,99.06566933745043
2023-06-13,2023-06-13,HARD SELTZER,610.3500000000003,351,202,3.0215346534653476,10,5,40555.54999999997,1.5049728089003866,0.9343306625495781
2023-06-14,2023-06-14,BEER,38278.97999999999,36334,2477,15.453766653209524,29,5,38900.94999999999,98.40114444505855,99.07561421209064
2023-06-14,2023-06-14,HARD SELTZER,621.9700000000003,339,224,2.7766517857142867,10,5,38900.94999999999,1.5988555549414611,0.9243857879093611
2023-06-15,2023-06-15,BEER,40456.700000000004,37880,2516,16.07976947535771,29,5,41116.090000000004,98.39627260276937,98.98351145836055
2023-06-15,2023-06-15,HARD SELTZER,659.39,389,199,3.3135175879396983,10,5,41116.090000000004,1.6037273972306216,1.0164885416394471
2023-06-16,2023-06-16,BEER,56286.70000000002,53400,2602,21.63209069946196,29,5,57037.55000000002,98.68358651449792,99.201188928107
2023-06-16,2023-06-16,HARD SELTZER,750.8499999999998,430,207,3.627294685990337,10,5,57037.55000000002,1.316413485502094,0.7988110718929966
2023-06-17,2023-06-17,BEER,66672.97,61827,2612,25.5256393568147,29,5,67754.67,98.40350488018021,99.03411821239789
2023-06-17,2023-06-17,HARD SELTZER,1081.7000000000003,603,222,4.872522522522524,10,5,67754.67,1.5964951198197856,0.9658817876021143
2023-06-18,2023-06-18,BEER,70321.4500000001,65512,2654,26.496401657874944,29,5,71281.99000000009,98.65247869763458,99.18096074364526
2023-06-18,2023-06-18,HARD SELTZER,960.5400000000002,541,199,4.826834170854272,10,5,71281.99000000009,1.3475213023654347,0.8190392563547455
2023-06-19,2023-06-19,BEER,32212.86000000006,30382,2526,12.752517814726865,29,5,32826.39000000006,98.13098546626662,98.89008234872897
2023-06-19,2023-06-19,HARD SELTZER,613.53,341,199,3.083065326633166,10,5,32826.39000000006,1.869014533733374,1.1099176512710347
2023-06-20,2023-06-20,BEER,39030.41000000008,36923,2502,15.599684252597955,29,5,39666.350000000086,98.39677711712824,99.06364026615154
2023-06-20,2023-06-20,HARD SELTZER,635.9399999999999,349,207,3.072173913043478,10,5,39666.350000000086,1.6032228828717503,0.9363597338484653
2023-06-21,2023-06-21,BEER,39173.82000000004,36827,2489,15.738778625954216,29,5,39817.52000000004,98.38337495655179,99.00795784492956
2023-06-21,2023-06-21,HARD SELTZER,643.7,369,209,3.079904306220096,10,5,39817.52000000004,1.6166250434482092,0.9920421550704377
2023-06-22,2023-06-22,BEER,39610.909999999894,36829,2524,15.693704437400909,29,5,40251.9199999999,98.40750453642956,99.05327990102471
2023-06-22,2023-06-22,HARD SELTZER,641.0099999999999,352,209,3.067033492822966,10,5,40251.9199999999,1.5924954635704374,0.9467200989752831
2023-06-23,2023-06-23,BEER,57159.720000000154,53272,2602,21.96760953112996,29,5,57927.82000000015,98.67403952021672,99.19189662235132
2023-06-23,2023-06-23,HARD SELTZER,768.0999999999999,434,215,3.572558139534883,10,5,57927.82000000015,1.3259604797832854,0.8081033776486798
2023-06-24,2023-06-24,BEER,70766.71999999994,66794,2646,26.74479213907783,29,5,71827.16999999994,98.52360882379189,99.0979496157384
2023-06-24,2023-06-24,HARD SELTZER,1060.4500000000005,608,227,4.671585903083702,10,5,71827.16999999994,1.4763911762081137,0.9020503842615947
2023-06-25,2023-06-25,BEER,66918.73,63208,2651,25.24282534892493,29,5,67860.95,98.61154316289412,99.16380351735931
2023-06-25,2023-06-25,HARD SELTZER,942.2200000000004,533,223,4.225201793721975,10,5,67860.95,1.3884568371058768,0.8361964826406866
2023-06-26,2023-06-26,BEER,32931.91000000003,31232,2520,13.068218253968267,29,5,33440.490000000034,98.47914907945427,99.08629441624366
2023-06-26,2023-06-26,HARD SELTZER,508.57999999999987,288,204,2.4930392156862737,10,5,33440.490000000034,1.5208509205457197,0.9137055837563453
2023-06-27,2023-06-27,BEER,40008.06999999992,37747,2522,15.863628072957939,29,5,40660.64999999992,98.39505762942795,99.02930450979878
2023-06-27,2023-06-27,HARD SELTZER,652.5800000000005,370,198,3.2958585858585883,10,5,40660.64999999992,1.6049423705720438,0.9706954902012226
2023-06-28,2023-06-28,BEER,40247.339999999815,38339,2496,16.124735576923,29,5,40879.17999999981,98.45437212781665,99.07230347821593
2023-06-28,2023-06-28,HARD SELTZER,631.84,359,217,2.911705069124424,10,5,40879.17999999981,1.5456278721833534,0.9276965217840716
2023-06-29,2023-06-29,BEER,44878.88000000002,42459,2791,16.07985668219277,29,5,45572.470000000016,98.47805045458367,99.07595379768989
2023-06-29,2023-06-29,HARD SELTZER,693.59,396,232,2.9896120689655175,10,5,45572.470000000016,1.521949545416344,0.9240462023101155
2023-06-30,2023-06-30,BEER,65798.30000000005,61997,2914,22.580061770761855,29,5,66781.77000000005,98.52733762522317,99.09847988363357
2023-06-30,2023-06-30,HARD SELTZER,983.4700000000003,564,245,4.014163265306124,10,5,66781.77000000005,1.4726623747768284,0.9015201163664264
2023-07-01,2023-07-01,BEER,74704.81999999985,70347,2921,25.57508387538509,29,5,75824.69999999985,98.5230670216961,99.10401081949199
2023-07-01,2023-07-01,HARD SELTZER,1119.8799999999997,636,243,4.608559670781892,10,5,75824.69999999985,1.476932978303906,0.8959891805080089
2023-07-02,2023-07-02,BEER,75185.28000000007,70711,2929,25.669265961078892,29,5,76364.84000000007,98.45536244166819,99.07525465525214
2023-07-02,2023-07-02,HARD SELTZER,1179.5599999999997,660,265,4.451169811320754,10,5,76364.84000000007,1.544637558331817,0.9247453447478668
2023-07-03,2023-07-03,BEER,35538.88999999994,33504,2768,12.839194364161829,29,5,36062.14999999994,98.54900498167746,99.0334308770063
2023-07-03,2023-07-03,HARD SELTZER,523.2600000000002,327,221,2.367692307692309,10,5,36062.14999999994,1.4509950183225377,0.966569122993704
2023-07-04,2023-07-04,BEER,42898.47999999999,40671,2762,15.531672700941343,29,5,43581.34999999999,98.43311416465987,98.96824431196009
2023-07-04,2023-07-04,HARD SELTZER,682.87,424,257,2.657081712062257,10,5,43581.34999999999,1.566885835340117,1.0317556880399075
2023-07-05,2023-07-05,BEER,46338.43000000002,43257,2803,16.531726721369967,29,5,47005.00000000002,98.58191681735985,99.04519851627971
2023-07-05,2023-07-05,HARD SELTZER,666.5700000000002,417,241,2.7658506224066395,10,5,47005.00000000002,1.4180831826401443,0.9548014837202912
2023-07-06,2023-07-06,BEER,43270.369999999966,41082,2740,15.792105839416045,29,5,43994.56999999996,98.35388776387633,98.95461990557857
2023-07-06,2023-07-06,HARD SELTZER,724.1999999999992,434,262,2.7641221374045775,10,5,43994.56999999996,1.6461122361236848,1.045380094421428
2023-07-07,2023-07-07,BEER,66473.51999999987,63385,2885,23.04108145580585,29,5,67408.82999999987,98.61248148054194,99.10564910799444
2023-07-07,2023-07-07,HARD SELTZER,935.3100000000005,572,237,3.9464556962025337,10,5,67408.82999999987,1.3875185194580626,0.8943508920055663
2023-07-08,2023-07-08,BEER,72972.56999999992,69062,2887,25.276262556286774,29,5,74127.96999999991,98.44134407026121,98.9795625877834
2023-07-08,2023-07-08,HARD SELTZER,1155.4,712,277,4.171119133574008,10,5,74127.96999999991,1.5586559297388036,1.020437412216585
2023-07-09,2023-07-09,BEER,64756.88,60952,2576,25.138540372670807,29,5,65900.15,98.26514810664317,98.84054680785509
2023-07-09,2023-07-09,HARD SELTZER,1143.27,715,238,4.8036554621848735,10,5,65900.15,1.7348518933568438,1.1594531921449074
2023-07-10,2023-07-10,BEER,29902.050000000007,28052,2439,12.259963099631,29,5,30425.410000000007,98.27985884167214,98.88606880992667
2023-07-10,2023-07-10,HARD SELTZER,523.3600000000002,316,219,2.389771689497718,10,5,30425.410000000007,1.7201411583278585,1.1139311900733222
2023-07-11,2023-07-11,BEER,38592.379999999925,36324,2453,15.732727272727242,29,5,39307.029999999926,98.18187738936265,98.78168171434787
2023-07-11,2023-07-11,HARD SELTZER,714.6499999999997,448,251,2.847211155378485,10,5,39307.029999999926,1.8181226106373367,1.2183182856521266
2023-07-12,2023-07-12,BEER,36742.249999999935,34629,2500,14.696899999999975,29,5,37335.11999999994,98.41203135278525,98.96262002743484
2023-07-12,2023-07-12,HARD SELTZER,592.8700000000002,363,216,2.7447685185185198,10,5,37335.11999999994,1.5879686472147436,1.0373799725651578
2023-07-13,2023-07-13,BEER,37133.52000000003,35190,2442,15.20619164619166,29,5,37854.310000000034,98.09588392972954,98.7207540818044
2023-07-13,2023-07-13,HARD SELTZER,720.7899999999998,456,228,3.161359649122806,10,5,37854.310000000034,1.9041160702704638,1.27924591819559
2023-07-14,2023-07-14,BEER,56007.87000000007,52901,2562,21.860995316159276,29,5,57172.90000000007,97.96226883715887,98.64068618310647
2023-07-14,2023-07-14,HARD SELTZER,1165.0300000000002,729,246,4.73589430894309,10,5,57172.90000000007,2.0377311628411343,1.3593138168935297
2023-07-15,2023-07-15,BEER,66500.58999999991,62739,2545,26.12989783889977,29,5,67767.41999999991,98.13062087947276,98.76735619155568
2023-07-15,2023-07-15,HARD SELTZER,1266.829999999999,783,266,4.762518796992477,10,5,67767.41999999991,1.8693791205272396,1.2326438084443185
2023-07-16,2023-07-16,BEER,67074.41,63279,2522,26.59572164948454,29,5,68286.84000000001,98.22450416507778,98.83328647736856
2023-07-16,2023-07-16,HARD SELTZER,1212.4300000000019,747,245,4.948693877551028,10,5,68286.84000000001,1.7754958349222218,1.166713522631431
2023-07-17,2023-07-17,BEER,31031.17999999993,29252,2445,12.691689161554164,29,5,31570.97999999993,98.29020195128564,98.90117320891233
2023-07-17,2023-07-17,HARD SELTZER,539.8000000000004,325,220,2.4536363636363654,10,5,31570.97999999993,1.7097980487143623,1.0988267910876695
