timestamp,cpu_usage_percent,memory_usage_mb,pod_restart_count,source_ip,is_approved_source,http_method,endpoint,user_agent,sql_execution_time_ms,stack_trace_depth,db_connection_pool_active,response_time_ms,status_code,is_anomaly,hour,day_of_week,minute,is_approved_source_num,method_DELETE,method_GET,method_POST,method_PUT,endpoint_category,endpoint_auth,endpoint_order,endpoint_other,endpoint_payment,endpoint_report,endpoint_user,anomaly_score,predicted_anomaly
2026-01-08 07:13:09.321918,39.492,1535.15,0,10.0.1.100,True,GET,/api/v1/notifications,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,6.64,9,23,113.93,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.17443881989884064,False
2026-01-08 07:13:09.571918,37.128,1244.075,0,109.146.43.244,False,GET,/api/v1/reports,okhttp/4.9.3,35.79,9,9,33.1,200,True,7,3,13,0,0,1,0,0,report,0,0,0,0,1,0,0.3889790891459682,False
2026-01-08 07:13:09.821918,59.712,1429.125,0,172.16.0.11,True,POST,/api/v1/users,Apache-HttpClient/4.5.13,14.03,13,23,124.0,200,True,7,3,13,1,0,0,1,0,user,0,0,0,0,0,1,0.43530731142250345,False
2026-01-08 07:13:10.071918,42.528,1290.375,0,6.150.112.216,False,GET,/api/v1/notifications,Java/11.0.16,23.4,12,10,49.72,400,True,7,3,13,0,0,1,0,0,other,0,0,1,0,0,0,0.26321896707093856,False
2026-01-08 07:13:10.321918,8.16,1399.3000000000002,0,91.166.157.108,False,PUT,/api/v1/orders,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,29.1,11,12,118.27,200,True,7,3,13,0,0,0,0,1,order,0,1,0,0,0,0,0.7669072168876819,True
2026-01-08 07:13:10.571918,32.304,1390.475,0,75.241.0.147,False,POST,/api/v1/users,curl/7.68.0,21.78,10,14,76.33,200,True,7,3,13,0,0,0,1,0,user,0,0,0,0,0,1,0.45513522646719895,False
2026-01-08 07:13:10.821918,91.668,1353.95,0,172.16.0.10,True,GET,/api/v1/auth,curl/7.68.0,16.41,7,12,100.04,404,True,7,3,13,1,0,1,0,0,auth,1,0,0,0,0,0,0.3322830961982933,False
2026-01-08 07:13:11.071918,14.088,1136.075,0,172.16.0.10,True,PUT,/api/v1/payments,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,161.7,7,12,189.65,200,True,7,3,13,1,0,0,0,1,payment,0,0,0,1,0,0,0.7086276280522268,True
2026-01-08 07:13:11.321918,41.004,1230.5,0,203.0.113.5,True,GET,/api/v1/inventory,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,64.07,12,14,123.15,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.19869605100821483,False
2026-01-08 07:13:11.571918,42.9,1204.125,0,203.0.113.5,True,GET,/api/v1/notifications,okhttp/4.9.3,58.57,6,7,21.01,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.14861431424547733,False
2026-01-08 07:13:11.821918,40.728,1541.15,0,10.0.1.101,True,GET,/api/v1/products,Java/11.0.16,2.41,7,19,30.43,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.15568962305495365,False
2026-01-08 07:13:12.071918,62.79599999999999,1333.0500000000002,0,192.168.1.50,True,GET,/api/v1/users,Apache-HttpClient/4.5.13,10.48,5,11,41.5,200,True,7,3,13,1,0,1,0,0,user,0,0,0,0,0,1,0.21277929171108523,False
2026-01-08 07:13:12.321918,43.02,1231.475,0,126.120.191.21,False,GET,/api/v1/inventory,Java/11.0.16,7.56,7,9,97.06,400,True,7,3,13,0,0,1,0,0,other,0,0,1,0,0,0,0.2574504532904404,False
2026-01-08 07:13:12.571918,50.124,1228.425,0,167.97.190.178,False,GET,/api/v1/orders,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,41.03,10,13,50.65,200,True,7,3,13,0,0,1,0,0,order,0,1,0,0,0,0,0.28722864869018755,False
2026-01-08 07:13:12.821918,66.91199999999999,1278.725,0,198.51.100.10,True,GET,/api/v1/products,okhttp/4.9.3,4.35,9,17,27.85,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.07171687257830058,False
2026-01-08 07:13:13.071918,57.276,1228.75,0,1.114.239.19,False,GET,/api/v1/products,Java/11.0.16,7.9,4,5,162.97,200,True,7,3,13,0,0,1,0,0,other,0,0,1,0,0,0,0.3781530360616762,False
2026-01-08 07:13:13.321918,54.396,1198.65,0,198.51.100.10,True,GET,/api/v1/auth,curl/7.68.0,2.77,8,7,17.68,200,True,7,3,13,1,0,1,0,0,auth,1,0,0,0,0,0,0.2747623513797259,False
2026-01-08 07:13:13.571918,45.324000000000005,1476.525,0,21.27.149.87,False,GET,/api/v1/payments,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,7.79,11,6,233.9,404,True,7,3,13,0,0,1,0,0,payment,0,0,0,1,0,0,0.44058099030992276,False
2026-01-08 07:13:13.821918,35.304,1088.975,0,172.16.0.10,True,POST,/api/v1/users,curl/7.68.0,13.07,10,5,55.25,200,True,7,3,13,1,0,0,1,0,user,0,0,0,0,0,1,0.356237245352787,False
2026-01-08 07:13:14.071918,52.704,1214.5,0,192.168.1.50,True,GET,/api/v1/users,Java/11.0.16,17.19,5,24,70.32,200,True,7,3,13,1,0,1,0,0,user,0,0,0,0,0,1,0.2949515822479744,False
2026-01-08 07:13:14.321918,25.992,1508.95,0,172.16.0.11,True,GET,/api/v1/inventory,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,82.0,4,12,21.09,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.2769985589351603,False
2026-01-08 07:13:14.571918,10.788,1150.325,0,10.0.1.101,True,GET,/api/v1/users,Java/11.0.16,10.99,9,5,9.65,200,True,7,3,13,1,0,1,0,0,user,0,0,0,0,0,1,0.37253550476986236,False
2026-01-08 07:13:14.821918,49.548,1442.7,0,51.77.197.61,False,PUT,/api/v1/payments,Apache-HttpClient/4.5.13,3.96,9,19,19.94,200,True,7,3,13,0,0,0,0,1,payment,0,0,0,1,0,0,0.6608308625995174,True
2026-01-08 07:13:15.071918,52.668,1328.025,0,10.0.1.102,True,PUT,/api/v1/auth,Apache-HttpClient/4.5.13,8.84,10,20,53.61,400,True,7,3,13,1,0,0,0,1,auth,1,0,0,0,0,0,0.47611156022318646,False
2026-01-08 07:13:15.321918,46.02,1206.35,0,203.0.113.5,True,PUT,/api/v1/notifications,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,5.71,9,7,44.42,400,True,7,3,13,1,0,0,0,1,other,0,0,1,0,0,0,0.32384916003420766,False
2026-01-08 07:13:15.571918,52.236,1102.6,0,179.125.69.54,False,GET,/api/v1/products,Apache-HttpClient/4.5.13,31.0,8,5,47.51,200,True,7,3,13,0,0,1,0,0,other,0,0,1,0,0,0,0.274945277654529,False
2026-01-08 07:13:15.821918,47.736,1367.9499999999998,0,198.51.100.10,True,POST,/api/v1/payments,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,17.46,7,11,47.21,200,True,7,3,13,1,0,0,1,0,payment,0,0,0,1,0,0,0.31099037164834287,False
2026-01-08 07:13:16.071918,67.67999999999999,1350.275,0,192.168.1.50,True,GET,/api/v1/payments,Apache-HttpClient/4.5.13,22.22,7,6,101.16,200,True,7,3,13,1,0,1,0,0,payment,0,0,0,1,0,0,0.26858016584408956,False
2026-01-08 07:13:16.321918,37.776,1452.6750000000002,0,180.226.211.70,False,GET,/api/v1/inventory,PostmanRuntime/7.29.2,3.73,10,8,39.97,200,True,7,3,13,0,0,1,0,0,other,0,0,1,0,0,0,0.2366166270899194,False
2026-01-08 07:13:16.571918,94.152,1434.225,0,10.0.1.100,True,GET,/api/v1/products,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,20.32,6,19,27.99,201,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.25057959526551093,False
2026-01-08 07:13:16.821918,48.612,1411.4,0,10.0.1.100,True,POST,/api/v1/users,curl/7.68.0,4.11,9,20,46.35,200,True,7,3,13,1,0,0,1,0,user,0,0,0,0,0,1,0.30795302212471304,False
2026-01-08 07:13:17.071918,63.06,1471.575,0,175.48.143.112,False,GET,/api/v1/reports,PostmanRuntime/7.29.2,7.79,8,15,35.35,200,True,7,3,13,0,0,1,0,0,report,0,0,0,0,1,0,0.327569212587976,False
2026-01-08 07:13:17.321918,39.708000000000006,954.15,0,203.0.113.5,True,GET,/api/v1/reports,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,30.24,9,11,17.93,200,True,7,3,13,1,0,1,0,0,report,0,0,0,0,1,0,0.26987654208386913,False
2026-01-08 07:13:17.571918,65.688,1240.025,0,217.138.224.119,False,GET,/api/v1/auth,Java/11.0.16,1.26,14,8,45.2,200,True,7,3,13,0,0,1,0,0,auth,1,0,0,0,0,0,0.3982212334711384,False
2026-01-08 07:13:17.821918,46.056,1141.925,0,10.0.1.100,True,GET,/api/v1/payments,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2.95,7,18,69.18,404,True,7,3,13,1,0,1,0,0,payment,0,0,0,1,0,0,0.21257139657330942,False
2026-01-08 07:13:18.071918,64.14,1124.225,0,203.0.113.5,True,POST,/api/v1/products,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,27.04,10,22,314.57,200,True,7,3,13,1,0,0,1,0,other,0,0,1,0,0,0,0.43250550007321964,False
2026-01-08 07:13:18.321918,33.852,1558.525,0,15.81.0.239,False,POST,/api/v1/inventory,Apache-HttpClient/4.5.13,3.93,7,19,43.73,200,True,7,3,13,0,0,0,1,0,other,0,0,1,0,0,0,0.3614712308931431,False
2026-01-08 07:13:18.571918,74.36399999999999,1355.0749999999998,0,203.0.113.5,True,GET,/api/v1/orders,curl/7.68.0,4.29,9,7,41.2,404,True,7,3,13,1,0,1,0,0,order,0,1,0,0,0,0,0.15064097099912926,False
2026-01-08 07:13:18.821918,65.496,1234.825,0,192.168.1.50,True,GET,/api/v1/users,curl/7.68.0,5.6,8,7,93.15,200,True,7,3,13,1,0,1,0,0,user,0,0,0,0,0,1,0.24139491786591796,False
2026-01-08 07:13:19.071918,72.708,1293.975,0,10.0.1.101,True,GET,/api/v1/inventory,Java/11.0.16,54.74,10,21,33.24,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.16551737251021476,False
2026-01-08 07:13:19.321918,85.236,1339.325,0,192.168.1.50,True,PUT,/api/v1/notifications,okhttp/4.9.3,7.38,6,9,224.92,200,True,7,3,13,1,0,0,0,1,other,0,0,1,0,0,0,0.4982606444589936,False
2026-01-08 07:13:19.571918,57.48,1318.4,0,198.51.100.10,True,GET,/api/v1/payments,okhttp/4.9.3,46.26,5,9,191.89,200,True,7,3,13,1,0,1,0,0,payment,0,0,0,1,0,0,0.34475607102950456,False
2026-01-08 07:13:19.821918,50.952,1223.9,0,172.16.0.11,True,GET,/api/v1/products,Apache-HttpClient/4.5.13,7.1,10,18,77.12,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.05070000136933681,False
2026-01-08 07:13:20.071918,82.65599999999999,1504.8249999999998,0,192.168.1.50,True,GET,/api/v1/users,okhttp/4.9.3,39.95,10,12,16.03,200,True,7,3,13,1,0,1,0,0,user,0,0,0,0,0,1,0.35820446347613705,False
2026-01-08 07:13:20.321918,15.36,1371.1750000000002,0,10.0.1.101,True,GET,/api/v1/orders,Apache-HttpClient/4.5.13,1.18,11,20,62.08,500,True,7,3,13,1,0,1,0,0,order,0,1,0,0,0,0,0.18762540453107898,False
2026-01-08 07:13:20.571918,6.0,1418.375,0,15.220.7.204,False,GET,/api/v1/users,Java/11.0.16,125.72,15,6,13.51,200,True,7,3,13,0,0,1,0,0,user,0,0,0,0,0,1,0.6737013789623402,True
2026-01-08 07:13:20.821918,49.176,1386.825,0,203.0.113.5,True,GET,/api/v1/reports,Java/11.0.16,8.44,11,21,2.64,201,True,7,3,13,1,0,1,0,0,report,0,0,0,0,1,0,0.2553940448686468,False
2026-01-08 07:13:21.071918,82.98,1406.25,0,9.28.155.145,False,POST,/api/v1/payments,Apache-HttpClient/4.5.13,34.15,2,6,17.79,200,True,7,3,13,0,0,0,1,0,payment,0,0,0,1,0,0,0.6983903132942801,True
2026-01-08 07:13:21.321918,56.616,1234.675,0,203.0.113.5,True,GET,/api/v1/users,okhttp/4.9.3,6.26,12,5,103.8,200,True,7,3,13,1,0,1,0,0,user,0,0,0,0,0,1,0.32230135273102756,False
2026-01-08 07:13:21.571918,40.26,1252.25,0,88.136.23.228,False,GET,/api/v1/payments,Java/11.0.16,7.47,9,8,65.19,200,True,7,3,13,0,0,1,0,0,payment,0,0,0,1,0,0,0.3311607823574343,False
2026-01-08 07:13:21.821918,45.456,1450.25,0,192.168.1.50,True,GET,/api/v1/auth,Java/11.0.16,30.41,7,13,59.73,200,True,7,3,13,1,0,1,0,0,auth,1,0,0,0,0,0,0.24751534524546495,False
2026-01-08 07:13:22.071918,38.028,1237.025,0,203.0.113.5,True,GET,/api/v1/payments,PostmanRuntime/7.29.2,3.35,11,21,141.0,200,True,7,3,13,1,0,1,0,0,payment,0,0,0,1,0,0,0.2535952821388587,False
2026-01-08 07:13:22.321918,56.388,1537.7,0,172.16.0.11,True,POST,/api/v1/inventory,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,12.96,12,12,40.71,200,True,7,3,13,1,0,0,1,0,other,0,0,1,0,0,0,0.23534287608266333,False
2026-01-08 07:13:22.571918,30.612,1130.775,0,157.207.13.94,False,POST,/api/v1/notifications,okhttp/4.9.3,1.32,8,11,16.37,404,True,7,3,13,0,0,0,1,0,other,0,0,1,0,0,0,0.3517892615866775,False
2026-01-08 07:13:22.821918,12.768,1385.25,0,203.0.113.5,True,GET,/api/v1/inventory,okhttp/4.9.3,18.04,8,21,54.78,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.14113520368283128,False
2026-01-08 07:13:23.071918,46.356,1310.575,0,10.0.1.101,True,GET,/api/v1/notifications,Apache-HttpClient/4.5.13,1.92,9,9,15.2,201,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.09203169198969816,False
2026-01-08 07:13:23.321918,45.972,1300.125,0,10.0.1.102,True,GET,/api/v1/reports,PostmanRuntime/7.29.2,9.67,8,18,63.13,400,True,7,3,13,1,0,1,0,0,report,0,0,0,0,1,0,0.17969845594566308,False
2026-01-08 07:13:23.571918,91.632,1284.9,0,198.51.100.10,True,GET,/api/v1/payments,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,14.58,6,8,15.96,404,True,7,3,13,1,0,1,0,0,payment,0,0,0,1,0,0,0.32328128793322664,False
2026-01-08 07:13:23.821918,38.52,1190.275,0,10.0.1.102,True,GET,/api/v1/orders,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4.91,13,12,78.27,200,True,7,3,13,1,0,1,0,0,order,0,1,0,0,0,0,0.1820008236847719,False
2026-01-08 07:13:24.071918,83.196,1265.125,0,10.0.1.100,True,GET,/api/v1/reports,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1.0,8,5,53.68,200,True,7,3,13,1,0,1,0,0,report,0,0,0,0,1,0,0.30076204418421826,False
2026-01-08 07:13:24.321918,58.272,1569.1,0,17.196.234.141,False,GET,/api/v1/notifications,Apache-HttpClient/4.5.13,3.17,6,21,21.38,200,True,7,3,13,0,0,1,0,0,other,0,0,1,0,0,0,0.361778887238211,False
2026-01-08 07:13:24.571918,70.29599999999999,1439.75,0,192.168.1.50,True,PUT,/api/v1/orders,Apache-HttpClient/4.5.13,27.25,8,20,133.84,200,True,7,3,13,1,0,0,0,1,order,0,1,0,0,0,0,0.5288421712469713,True
2026-01-08 07:13:24.821918,64.428,1408.9250000000002,0,10.0.1.102,True,GET,/api/v1/notifications,okhttp/4.9.3,30.68,14,19,95.02,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.18330688684356305,False
2026-01-08 07:13:25.071918,38.004,1002.525,0,172.16.0.10,True,GET,/api/v1/reports,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,270.92,6,22,22.73,200,True,7,3,13,1,0,1,0,0,report,0,0,0,0,1,0,0.4441367693810922,False
2026-01-08 07:13:25.321918,95.0,1309.425,0,172.16.0.11,True,GET,/api/v1/reports,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,25.63,9,9,48.55,200,True,7,3,13,1,0,1,0,0,report,0,0,0,0,1,0,0.3277606061924959,False
2026-01-08 07:13:25.571918,66.24,1159.7,0,172.16.0.10,True,POST,/api/v1/reports,Apache-HttpClient/4.5.13,2.38,13,19,49.61,200,True,7,3,13,1,0,0,1,0,report,0,0,0,0,1,0,0.35181007698737554,False
2026-01-08 07:13:25.821918,70.224,1138.475,0,172.16.0.11,True,GET,/api/v1/notifications,curl/7.68.0,14.72,8,5,21.88,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.14121351448647743,False
2026-01-08 07:13:26.071918,58.236,1391.525,0,200.71.67.255,False,GET,/api/v1/inventory,PostmanRuntime/7.29.2,37.13,13,20,216.74,200,True,7,3,13,0,0,1,0,0,other,0,0,1,0,0,0,0.37963821330275715,False
2026-01-08 07:13:26.321918,68.7,1193.275,0,192.168.1.50,True,PUT,/api/v1/users,curl/7.68.0,193.57,7,13,92.5,200,True,7,3,13,1,0,0,0,1,user,0,0,0,0,0,1,0.5946178989470294,True
2026-01-08 07:13:26.571918,64.968,1369.3000000000002,0,192.168.1.50,True,PUT,/api/v1/users,okhttp/4.9.3,42.03,11,10,88.42,200,True,7,3,13,1,0,0,0,1,user,0,0,0,0,0,1,0.548876645499072,True
2026-01-08 07:13:26.821918,20.88,1244.525,0,172.16.0.11,True,DELETE,/api/v1/notifications,okhttp/4.9.3,15.92,8,24,17.85,200,True,7,3,13,1,1,0,0,0,other,0,0,1,0,0,0,0.5277069879397731,True
2026-01-08 07:13:27.071918,50.556,1408.025,0,198.51.100.10,True,POST,/api/v1/auth,okhttp/4.9.3,5.81,12,19,31.56,200,True,7,3,13,1,0,0,1,0,auth,1,0,0,0,0,0,0.37025772514495675,False
2026-01-08 07:13:27.321918,38.856,1208.225,0,126.59.166.27,False,POST,/api/v1/reports,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,9.18,10,17,167.06,200,True,7,3,13,0,0,0,1,0,report,0,0,0,0,1,0,0.45631236515670487,False
2026-01-08 07:13:27.571918,30.264,1184.175,0,183.203.171.51,False,POST,/api/v1/inventory,Java/11.0.16,16.91,4,14,208.83,200,True,7,3,13,0,0,0,1,0,other,0,0,1,0,0,0,0.44971289935553316,False
2026-01-08 07:13:27.821918,74.71199999999999,1340.6,0,153.77.153.183,False,POST,/api/v1/auth,Java/11.0.16,184.31,5,14,125.73,200,True,7,3,13,0,0,0,1,0,auth,1,0,0,0,0,0,0.6497111380179172,True
2026-01-08 07:13:28.071918,46.596,1312.9499999999998,0,198.51.100.10,True,GET,/api/v1/inventory,Apache-HttpClient/4.5.13,13.06,7,10,7.0,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.06902763794958496,False
2026-01-08 07:13:28.321918,62.196,1231.925,0,192.168.1.50,True,GET,/api/v1/products,curl/7.68.0,15.44,9,18,50.46,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.05454589627183685,False
2026-01-08 07:13:28.571918,62.436,1535.775,0,192.168.1.50,True,POST,/api/v1/inventory,Apache-HttpClient/4.5.13,2.29,9,18,65.41,200,True,7,3,13,1,0,0,1,0,other,0,0,1,0,0,0,0.21788807968773596,False
2026-01-08 07:13:28.821918,43.944,1476.1750000000002,0,198.51.100.10,True,GET,/api/v1/products,okhttp/4.9.3,2.65,8,5,50.65,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.11023269913619328,False
2026-01-08 07:13:29.071918,42.792,1171.825,0,27.241.223.116,False,GET,/api/v1/orders,curl/7.68.0,2357.520459206415,9,24,603.1930110567795,200,True,7,3,13,0,0,1,0,0,order,0,1,0,0,0,0,0.8094484575798537,True
2026-01-08 07:13:29.321918,62.736,1242.95,0,198.51.100.10,True,GET,/api/v1/inventory,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,11.02,10,6,39.76,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.08082544298760759,False
2026-01-08 07:13:29.571918,69.624,1340.95,0,10.0.1.100,True,GET,/api/v1/inventory,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,12.05,13,11,58.05,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.10964455875521692,False
2026-01-08 07:13:29.821918,52.872,1315.75,0,10.0.1.100,True,GET,/api/v1/users,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1.0,9,10,32.78,200,True,7,3,13,1,0,1,0,0,user,0,0,0,0,0,1,0.18612174987869326,False
2026-01-08 07:13:30.071918,71.304,1731.2,0,10.0.1.102,True,GET,/api/v1/payments,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,36.99,7,18,22.27,400,True,7,3,13,1,0,1,0,0,payment,0,0,0,1,0,0,0.3588398452429124,False
2026-01-08 07:13:30.321918,67.67999999999999,1199.25,0,203.0.113.5,True,GET,/api/v1/notifications,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,15.74,9,22,42.94,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.10463915376502084,False
2026-01-08 07:13:30.571918,69.96,1342.3249999999998,0,198.51.100.10,True,DELETE,/api/v1/users,curl/7.68.0,40.18,10,22,42.8,200,True,7,3,13,1,1,0,0,0,user,0,0,0,0,0,1,0.5509924244196317,True
2026-01-08 07:13:30.821918,38.724,1463.875,0,10.0.1.101,True,PUT,/api/v1/products,Apache-HttpClient/4.5.13,9.22,10,22,23.43,200,True,7,3,13,1,0,0,0,1,other,0,0,1,0,0,0,0.3473593652466605,False
2026-01-08 07:13:31.071918,23.616,1401.625,0,198.51.100.10,True,POST,/api/v1/auth,curl/7.68.0,11.35,10,12,83.55,200,True,7,3,13,1,0,0,1,0,auth,1,0,0,0,0,0,0.3302451957549343,False
2026-01-08 07:13:31.321918,62.59199999999999,1487.375,0,10.0.1.100,True,GET,/api/v1/inventory,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,2.84,12,20,48.02,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.10942470790605523,False
2026-01-08 07:13:31.571918,48.168,1441.9,0,10.0.1.101,True,GET,/api/v1/notifications,Apache-HttpClient/4.5.13,26.8,7,6,120.85,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.1278206350812907,False
2026-01-08 07:13:31.821918,53.484,1316.6,0,205.135.13.224,False,GET,/api/v1/reports,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,10.24,8,8,139.94,200,True,7,3,13,0,0,1,0,0,report,0,0,0,0,1,0,0.42211573616069475,False
2026-01-08 07:13:32.071918,43.62,1213.875,0,10.0.1.100,True,GET,/api/v1/orders,PostmanRuntime/7.29.2,6.05,9,10,154.12,200,True,7,3,13,1,0,1,0,0,order,0,1,0,0,0,0,0.20677894154088697,False
2026-01-08 07:13:32.321918,69.672,1447.45,0,203.0.113.5,True,GET,/api/v1/payments,PostmanRuntime/7.29.2,14.85,9,22,107.74,200,True,7,3,13,1,0,1,0,0,payment,0,0,0,1,0,0,0.267701739484523,False
2026-01-08 07:13:32.571918,64.704,1222.4250000000002,0,27.84.156.221,False,POST,/api/v1/notifications,curl/7.68.0,4.84,7,23,42.41,200,True,7,3,13,0,0,0,1,0,other,0,0,1,0,0,0,0.35906666224975087,False
2026-01-08 07:13:32.821918,62.016,1164.875,0,198.51.100.10,True,GET,/api/v1/products,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3.17,10,11,38.13,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.06617286420945273,False
2026-01-08 07:13:33.071918,95.0,1374.425,0,198.51.100.10,True,GET,/api/v1/reports,Java/11.0.16,23.74,9,21,39.61,200,True,7,3,13,1,0,1,0,0,report,0,0,0,0,1,0,0.3027764929200342,False
2026-01-08 07:13:33.321918,56.940000000000005,1169.775,0,198.51.100.10,True,PUT,/api/v1/orders,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1.02,11,19,228.46,400,True,7,3,13,1,0,0,0,1,order,0,1,0,0,0,0,0.5862728555363197,True
2026-01-08 07:13:33.571918,49.152,1325.2,0,198.51.100.10,True,GET,/api/v1/payments,Java/11.0.16,8.51,10,13,95.48,200,True,7,3,13,1,0,1,0,0,payment,0,0,0,1,0,0,0.2123468514499851,False
2026-01-08 07:13:33.821918,64.104,1450.625,0,10.0.1.101,True,PUT,/api/v1/inventory,Java/11.0.16,11.17,9,24,41.5,200,True,7,3,13,1,0,0,0,1,other,0,0,1,0,0,0,0.33666303074700327,False
2026-01-08 07:13:34.071918,68.988,1350.525,0,45.240.191.78,False,POST,/api/v1/users,Java/11.0.16,16.92,7,5,17.42,200,True,7,3,13,0,0,0,1,0,user,0,0,0,0,0,1,0.49087918517479506,False
2026-01-08 07:13:34.321918,54.828,1333.8,0,192.168.1.50,True,GET,/api/v1/products,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,24.54,7,21,38.2,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.07413914531476988,False
2026-01-08 07:13:34.571918,44.496,1212.25,0,207.251.103.18,False,GET,/api/v1/reports,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,13.04,7,6,8.18,400,True,7,3,13,0,0,1,0,0,report,0,0,0,0,1,0,0.38595720223062596,False
2026-01-08 07:13:34.821918,41.256,1342.825,0,10.0.1.100,True,GET,/api/v1/orders,curl/7.68.0,93.32,7,20,9.64,200,True,7,3,13,1,0,1,0,0,order,0,1,0,0,0,0,0.2576505844712965,False
2026-01-08 07:13:35.071918,50.304,1385.325,0,192.168.1.50,True,GET,/api/v1/notifications,Apache-HttpClient/4.5.13,34.01,7,20,53.07,200,True,7,3,13,1,0,1,0,0,other,0,0,1,0,0,0,0.09224633287689368,False
2026-01-08 07:13:35.321918,51.456,1436.25,0,13.192.6.246,False,GET,/api/v1/products,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,123.07,7,7,54.32,200,True,7,3,13,0,0,1,0,0,other,0,0,1,0,0,0,0.3923035510396884,False
2026-01-08 07:13:35.571918,61.596,1435.1750000000002,0,203.0.113.5,True,GET,/api/v1/orders,Apache-HttpClient/4.5.13,42.7,10,19,27.8,200,True,7,3,13,1,0,1,0,0,order,0,1,0,0,0,0,0.19775900960207435,False
2026-01-08 07:13:35.821918,24.984,1384.775,0,192.168.1.50,True,GET,/api/v1/users,Apache-HttpClient/4.5.13,18.56,8,16,243.58,200,True,7,3,13,1,0,1,0,0,user,0,0,0,0,0,1,0.36446321274136523,False
